DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,age,Weight
9,1,78,37,12,13.0,2.3,22,2,0,1,1,3,1,0,1,30,3,1,1936,1,2,9,3,7,1,2,2,2,2,1,6.5,3,2,2,2,3,2,2,3,8,24.0,1,29,4,30,74,0.000125765
5,0,7,0,0,0.0,0.11,1,2,0,1,1,3,1,0,1,33,3,2,1938,1,2,9,6,5,1,2,2,2,2,1,2.2,-1,2,2,1,1,2,2,3,8,0.7,2,7,5,15,72,7.71e-05
4,0,36,33,0,3.0,0.2,2,2,0,1,1,3,1,0,1,33,3,2,1938,1,2,9,6,5,1,2,2,2,2,1,2.2,3,2,2,1,1,2,2,3,8,1.2,2,3,5,30,72,7.71e-05
10,1,68,43,2,9.6,1.62,21,2,-1,1,-1,-1,2,-1,2,6,-1,1,1932,3,2,9,5,2,2,2,2,2,2,1,9.6,3,2,2,2,-1,-1,-1,4,8,15.5,0,23,4,27,78,0.001285365
11,1,193,52,4,77.4,21.85,175,1,0,1,0,2,1,0,2,30,3,1,1938,1,1,9,1,6,2,2,1,2,2,1,0.0,3,2,2,5,1,2,2,3,8,229.2,0,137,4,117,72,8.57e-05
1,3,139,36,35,16.6,4.94,38,3,0,2,1,1,1,0,1,2,4,2,1969,1,2,1,6,3,2,2,2,2,2,1,16.6,1,2,2,2,4,2,1,2,8,55.0,1,68,4,90,41,0.000367986
1,3,155,45,63,25.6,4.94,38,3,0,2,1,1,1,0,1,2,4,2,1969,1,2,1,6,3,2,2,2,2,2,1,25.6,1,2,2,2,4,2,1,2,8,55.0,1,47,4,75,41,0.000367986
1,0,11,8,0,3.0,0.12,1,4,0,2,0,4,1,1,2,4,5,2,1992,1,6,8,-1,3,2,2,2,2,1,3,3.0,1,2,2,1,4,3,3,1,8,1.0,0,3,5,6,18,0.000548793
3,1,28,4,5,4.8,0.68,9,4,0,2,0,4,1,1,2,4,5,2,1992,1,6,8,-1,3,2,2,2,2,1,3,4.8,1,2,2,1,4,3,3,1,8,6.5,0,19,5,10,18,0.000548793
1,1,59,40,8,7.8,1.26,14,2,0,1,0,2,1,0,2,10,4,1,1955,3,3,1,3,3,1,2,2,2,2,1,3.9,1,2,2,4,2,2,3,4,8,9.9,1,11,4,50,55,0.000409116
1,3,194,54,16,54.6,14.81,113,3,1,0,0,5,1,1,1,11,6,1,1970,3,3,1,1,7,2,2,1,2,2,2,0.0,2,2,2,2,4,1,1,1,8,159.0,0,124,2,206,40,0.000160139
10,4,284,41,30,82.8,23.03,180,3,1,0,0,5,-1,1,1,11,6,2,1979,1,3,1,2,7,2,2,1,2,2,2,0.0,3,2,2,2,3,3,2,1,8,244.0,0,213,2,241,31,0.000340556
4,0,25,24,0,4.4,0.22,2,5,1,1,0,3,1,0,1,14,5,2,1971,1,3,6,1,3,1,2,2,2,2,1,2.2,3,2,2,2,3,2,2,3,8,1.6,2,1,5,10,39,0.00087004
9,2,85,32,7,9.6,2.46,24,5,1,1,0,3,1,0,1,14,5,2,1971,1,3,6,1,3,1,2,2,2,2,1,4.8,3,2,2,2,3,2,2,3,8,24.0,1,46,5,45,39,0.00087004
1,0,20,20,0,0.0,0.48,6,5,2,1,0,3,1,0,1,14,5,1,1965,-1,-1,1,3,6,1,2,2,2,2,1,2.2,2,2,2,2,3,2,2,3,8,2.6,1,0,4,8,45,0.000109132
1,0,20,20,0,0.0,0.48,6,5,2,1,0,3,1,0,1,14,5,1,1965,-1,-1,1,3,6,1,2,2,2,2,1,2.2,1,2,2,2,3,2,2,3,8,2.6,2,0,4,21,45,0.000109132
4,0,53,35,0,9.6,1.74,14,5,2,1,0,3,1,0,1,14,5,1,1965,-1,-1,1,3,6,1,2,2,2,2,1,4.8,3,2,2,2,3,2,2,3,8,19.0,1,18,4,25,45,0.000109132
9,0,12,10,0,3.0,0.12,1,2,0,1,0,2,1,0,1,22,4,1,1949,1,1,1,3,8,1,2,2,2,2,1,2.2,3,2,2,1,3,2,1,4,8,0.9,1,2,5,5,61,0.000160139
4,0,30,24,0,6.0,0.24,2,2,0,1,0,1,1,0,1,37,3,1,1944,1,2,9,-1,3,1,2,2,2,2,1,3.0,3,2,2,2,1,2,1,3,8,1.6,2,6,5,9,66,0.0003213
1,0,32,16,0,4.8,0.92,13,2,0,1,1,1,1,0,2,28,3,2,1952,1,3,2,6,3,1,2,2,2,2,2,2.4,1,2,2,1,3,3,3,4,8,8.0,0,16,4,19,58,0.000367986
11,0,16,15,0,3.0,0.29,3,2,0,2,2,2,1,0,1,8,5,1,1970,1,2,1,3,6,1,2,2,2,2,1,2.2,3,2,2,2,2,3,3,1,8,1.6,2,1,4,10,40,0.000109132
1,0,12,12,0,0.0,0.34,2,2,0,2,2,2,1,0,1,8,5,1,1970,1,2,1,3,6,1,2,2,2,2,1,2.2,2,2,2,2,2,3,3,1,8,1.2,1,0,4,12,40,0.000109132
1,0,20,20,0,0.0,0.34,2,2,0,2,2,2,1,0,1,8,5,1,1970,1,2,1,3,6,1,2,2,2,2,1,2.2,2,2,2,2,2,3,3,1,8,1.2,2,0,4,20,40,0.000109132
1,2,186,90,8,35.6,9.43,78,2,0,2,1,2,1,0,2,4,5,2,1976,3,2,2,6,3,2,2,2,2,2,1,35.6,-1,2,2,5,4,1,1,4,8,100.7,1,88,4,85,34,0.00087004
1,0,32,26,0,3.4,0.62,8,2,0,1,0,1,1,0,3,32,3,1,1953,3,2,1,5,3,2,2,2,2,2,1,3.4,2,2,2,2,1,2,2,3,8,4.8,1,6,4,351,57,0.000409116
1,0,71,55,0,9.6,1.78,19,3,1,2,0,1,1,0,2,5,5,1,1977,1,3,1,6,4,1,2,2,2,2,1,4.8,-1,2,2,3,2,3,3,3,8,17.7,1,16,4,32,33,0.000258025
1,0,25,22,0,6.0,0.25,2,4,0,2,0,5,1,1,1,19,1,1,1990,1,6,8,8,3,2,2,1,2,2,1,0.0,1,2,2,2,3,2,2,4,8,1.6,0,3,2,6,20,0.000967286
3,3,124,14,25,32.8,8.68,62,4,0,2,0,5,1,1,1,19,1,1,1990,1,6,8,8,3,2,2,1,2,2,1,0.0,1,2,2,1,3,2,2,4,8,92.0,0,85,2,107,20,0.000967286
1,0,68,18,0,18.0,2.69,35,4,0,2,0,5,1,1,1,17,1,2,1992,1,6,8,8,3,2,2,2,2,1,3,18.0,1,2,2,2,3,2,2,1,8,27.0,0,50,4,47,18,0.000548793
1,4,96,31,15,23.6,2.58,22,4,2,1,0,3,1,0,1,5,6,1,1966,1,3,1,1,8,1,2,2,2,2,1,11.8,2,2,2,2,3,2,1,3,8,23.0,1,50,4,30,44,0.000160139
1,4,90,34,7,23.6,2.58,22,4,2,1,0,3,1,0,1,5,6,1,1966,1,3,1,1,8,1,2,2,2,2,1,11.8,1,2,2,2,3,2,1,3,8,23.0,1,49,4,30,44,0.000160139
1,0,70,36,0,14.2,1.96,21,5,0,1,0,3,1,0,2,14,5,1,1961,1,3,1,2,7,1,1,2,2,2,2,7.1,2,2,2,3,1,3,3,4,8,19.1,0,34,2,44,49,0.000160139
1,1,74,36,11,13.4,2.33,23,5,0,1,0,3,1,0,2,14,5,1,1961,1,3,1,2,7,1,1,2,2,2,2,6.7,1,2,2,2,1,3,3,4,8,24.0,2,27,2,65,49,0.000160139
9,0,148,97,0,28.2,5.01,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,28.2,-1,2,2,7,-1,-1,-1,-1,8,50.7,0,51,-1,148,-1,0.000967286
9,0,39,22,0,7.0,1.1,14,2,0,1,1,2,1,0,1,25,4,1,1942,1,3,9,-1,6,2,2,2,2,2,1,7.0,3,2,2,2,3,2,2,4,8,10.0,1,17,4,30,68,8.57e-05
9,1,83,15,10,25.8,2.9,38,2,0,1,1,2,1,0,1,25,4,1,1942,1,3,9,-1,6,2,2,2,2,2,1,25.8,3,2,2,2,3,2,2,4,8,29.0,1,58,4,40,68,8.57e-05
10,0,27,19,0,4.8,0.87,12,4,2,1,0,1,1,1,2,2,6,2,1970,1,3,6,6,3,2,2,2,2,2,1,4.8,3,2,2,1,3,2,1,3,8,7.5,0,8,4,9,40,0.000367986
4,0,30,11,0,8.6,0.87,12,4,2,1,0,1,1,1,2,2,6,2,1970,1,3,6,6,3,2,2,2,2,2,1,8.6,3,2,2,1,3,2,1,3,8,7.5,1,19,4,15,40,0.000367986
4,4,170,15,19,44.0,11.56,81,4,2,1,0,1,1,1,2,2,6,2,1970,1,3,6,6,3,2,2,2,2,2,1,44.0,3,2,2,1,3,2,1,3,8,125.0,0,136,4,100,40,0.000367986
3,4,251,50,13,91.6,24.03,166,4,0,1,0,4,1,0,1,23,5,1,1987,1,6,8,2,5,2,2,1,2,2,2,0.0,1,2,2,2,3,3,2,4,8,262.0,0,188,5,189,23,0.000258025
1,2,451,19,344,33.8,8.44,57,3,1,2,0,4,1,0,2,3,5,1,1975,1,3,1,6,4,1,2,2,2,2,1,16.9,1,2,2,1,4,2,1,3,8,92.0,1,88,4,55,35,0.000258025
4,0,27,18,0,4.8,0.79,11,2,0,1,0,2,1,0,1,30,4,1,1951,1,3,1,8,4,2,2,1,2,2,1,0.0,3,2,2,1,2,2,-1,3,8,7.5,0,9,2,8,59,0.000109132
1,0,48,34,0,9.6,1.56,22,2,0,1,0,2,1,0,1,30,4,1,1951,1,3,1,8,4,2,2,1,2,2,1,0.0,2,2,2,2,-1,2,2,4,8,14.0,0,14,4,16,59,0.000109132
3,2,156,32,15,42.4,10.46,72,1,0,0,0,1,1,0,1,6,1,1,1975,3,1,8,-1,3,2,2,1,2,2,2,0.0,1,4,3,1,2,2,2,1,8,114.0,0,109,3,129,35,0.000967286
4,0,36,9,0,9.0,1.37,14,1,0,2,0,1,2,0,1,32,2,2,1943,3,1,9,-1,3,2,2,2,2,2,1,9.0,3,4,3,1,3,2,2,3,8,14.0,1,27,4,20,67,0.000288998
11,0,43,16,0,9.0,1.37,16,2,0,1,0,1,1,0,1,27,3,2,1949,1,3,7,-1,2,2,2,1,2,2,1,0.0,3,4,3,1,-1,-1,2,4,8,14.0,0,27,4,32,61,0.001472131
1,1,76,16,16,17.6,2.77,23,4,2,1,0,2,1,0,1,12,1,2,1969,1,3,2,6,3,1,2,2,2,1,1,8.8,1,4,3,1,-1,-1,-1,4,8,31.0,1,44,5,20,41,0.000367986
1,1,67,10,11,18.8,1.66,22,4,2,1,0,2,1,0,1,12,1,2,1969,1,3,2,6,3,1,2,2,2,1,1,9.4,1,4,3,1,-1,-1,-1,4,8,17.0,1,46,5,25,41,0.000367986
1,2,96,40,1,19.2,3.03,32,2,0,2,0,1,1,0,1,24,6,1,1951,3,3,1,1,6,1,2,2,2,2,1,9.6,1,4,3,2,1,1,2,4,8,30.0,1,55,4,40,59,0.000109132
9,0,50,20,0,9.6,1.32,18,2,0,2,0,1,1,0,1,24,6,1,1951,3,3,1,1,6,1,2,2,2,2,1,4.8,3,4,3,2,1,1,2,4,8,13.0,1,30,4,25,59,0.000109132
1,1,65,26,3,32.8,2.24,30,5,1,2,0,2,1,0,1,5,4,2,1963,1,5,2,2,4,2,2,1,2,2,1,0.0,1,4,3,2,3,2,2,4,8,22.0,0,36,2,67,47,9.82e-05
9,0,26,22,0,6.0,0.6,6,5,3,1,1,1,1,0,1,3,4,2,1974,3,3,6,8,3,1,2,2,2,2,2,3.0,3,4,3,2,3,2,3,4,8,5.3,2,4,4,44,36,0.00087004
9,1,115,76,6,24.2,2.83,29,5,3,1,1,1,1,0,1,3,4,2,1974,3,3,6,8,3,1,2,2,2,2,2,12.1,3,4,3,2,3,2,3,4,8,27.0,1,33,4,43,36,0.00087004
3,0,64,21,0,21.6,2.73,28,5,1,2,0,3,1,0,1,17,5,2,1991,1,6,8,8,5,1,2,2,2,1,1,10.8,1,4,3,2,3,2,2,1,8,28.0,0,43,3,52,19,0.000146391
2,4,365,29,46,106.0,28.67,171,3,0,1,0,5,1,0,1,3,5,1,1949,1,3,1,1,8,1,2,2,2,2,1,53.0,1,4,3,2,2,2,3,3,8,312.0,0,290,3,349,61,0.000160139
4,0,81,31,0,21.6,2.93,31,2,0,1,0,3,1,0,1,3,3,2,1959,1,4,2,8,6,1,2,2,2,2,1,10.8,3,4,3,2,1,3,4,3,8,29.0,0,50,5,65,51,9.82e-05
1,1,36,10,3,12.8,0.75,10,4,2,1,0,2,1,0,1,12,-1,1,1963,1,3,1,3,6,1,2,2,2,1,2,6.4,1,4,3,1,3,2,2,3,8,7.5,0,23,2,14,47,0.000109132
10,8,400,52,61,92.0,17.93,159,2,-1,1,-1,1,1,-1,1,2,4,1,1943,1,2,2,4,3,2,2,2,2,2,1,92.0,3,4,3,2,1,2,2,3,8,190.0,1,287,4,195,67,0.0003213
1,0,71,30,0,26.8,3.03,32,2,0,1,1,1,1,0,2,18,2,2,1950,1,2,1,7,3,1,2,2,2,2,1,13.4,1,4,3,2,4,2,2,1,8,30.0,1,41,8,19,60,0.000367986
4,1,44,14,6,10.8,1.63,18,2,0,2,0,2,1,0,1,20,4,2,1946,1,2,6,-1,3,2,2,2,2,2,1,10.8,3,4,3,1,1,2,3,2,8,15.0,0,24,5,30,64,0.000367986
4,1,44,14,6,10.8,1.63,18,2,0,2,0,2,1,0,1,20,4,1,1944,1,2,4,3,5,2,2,2,2,2,1,10.8,3,4,3,1,1,2,2,2,8,15.0,0,24,4,30,66,8.57e-05
9,0,19,10,0,3.4,0.81,11,2,0,1,0,1,1,0,1,3,-1,2,1969,1,2,2,6,3,1,2,2,2,1,1,2.2,3,4,3,1,-1,-1,4,3,8,7.5,0,9,4,11,41,0.000367986
1,1,47,18,16,5.6,1.05,14,2,0,1,0,1,1,0,1,3,-1,2,1969,1,2,2,6,3,1,2,2,2,1,1,2.8,1,4,3,1,-1,-1,4,3,8,9.0,0,13,4,24,41,0.000367986
1,1,82,20,16,13.2,2.32,21,2,0,1,0,1,1,0,1,3,-1,2,1969,1,2,2,6,3,1,2,2,2,1,1,6.6,1,4,3,1,-1,-1,4,3,8,22.0,0,46,4,64,41,0.000367986
1,3,180,23,31,53.0,13.63,102,4,0,2,0,3,1,1,1,8,6,1,1966,1,3,1,1,6,1,2,2,2,2,1,26.5,1,4,3,1,3,1,2,4,8,145.0,1,126,3,90,44,0.000109132
1,1,41,16,6,8.0,1.76,22,1,0,1,0,1,1,0,2,7,3,1,1963,1,1,1,6,3,2,2,2,2,2,1,8.0,1,4,3,2,-1,-1,-1,4,8,16.0,1,19,4,20,47,0.000409116
1,1,65,24,2,39.2,3.48,38,4,2,1,0,2,1,1,2,4,4,1,1970,1,3,1,6,6,1,2,2,2,1,1,19.6,2,4,3,2,3,3,2,3,8,36.0,0,39,5,49,40,0.000109132
1,0,81,32,0,39.2,3.48,38,4,2,1,0,2,1,1,2,4,4,1,1970,1,3,1,6,6,1,2,2,2,1,1,19.6,1,4,3,2,3,3,2,3,8,36.0,0,49,5,49,40,0.000109132
11,8,364,20,76,133.8,36.36,255,1,0,1,0,1,1,0,2,2,2,2,1956,1,1,4,8,4,1,2,2,2,2,1,66.9,3,4,3,2,2,-1,3,4,8,396.0,0,268,4,384,54,9.82e-05
4,0,62,44,0,4.8,1.76,24,2,0,1,0,2,1,1,2,24,6,2,1949,1,2,2,6,3,1,2,2,2,2,3,2.4,3,5,2,1,-1,-1,-1,3,8,12.0,0,18,4,30,61,0.000367986
1,2,107,16,27,27.6,10.08,124,4,0,1,0,3,1,0,1,27,2,2,1962,1,3,2,8,4,2,2,2,2,1,2,27.6,2,6,3,2,4,1,1,3,8,108.0,0,64,4,209,48,9.82e-05
8,0,42,29,0,6.8,1.05,13,2,0,2,0,1,2,0,2,4,2,1,1934,1,2,9,3,4,1,1,2,2,2,1,3.4,3,6,3,2,1,2,3,1,8,9.0,1,13,3,20,76,8.57e-05
1,4,254,48,10,83.6,24.78,187,2,0,1,0,1,1,0,2,2,-1,2,1953,1,2,2,5,4,1,2,2,2,2,1,41.8,1,6,3,2,2,2,2,3,8,261.0,0,196,4,213,57,9.82e-05
6,0,30,13,0,6.2,1.2,16,1,0,1,0,0,2,0,2,4,2,2,1979,1,1,1,5,3,2,2,2,2,2,1,6.2,3,6,3,1,3,2,2,4,8,9.5,1,17,5,15,31,0.00087004
1,0,40,17,0,3.4,1.43,20,1,0,1,0,1,1,0,1,4,3,2,1973,1,1,1,6,3,1,2,2,2,2,1,2.2,1,6,3,1,4,2,1,4,8,12.0,1,23,5,20,37,0.00087004
10,0,4,0,0,0.0,0.26,2,5,3,1,0,2,1,0,1,7,4,2,1971,3,3,2,2,6,1,2,2,2,1,2,2.2,3,6,3,2,3,1,1,2,8,1.4,1,4,4,-1,39,0.000232084
8,0,115,88,0,14.0,2.26,30,5,3,1,0,2,1,0,1,7,4,2,1971,3,3,2,2,4,1,2,2,2,2,2,7.0,-1,6,3,4,3,1,1,2,8,17.3,1,27,4,50,39,0.000232084
4,0,75,42,0,9.6,2.0,22,4,2,1,0,1,1,0,2,8,3,2,1971,1,3,5,8,3,2,2,2,2,2,1,9.6,3,6,3,2,4,2,2,4,8,14.5,1,33,4,30,39,0.00087004
8,3,179,82,18,22.8,5.62,56,4,2,1,0,1,1,0,1,7,4,2,1971,1,3,2,6,4,2,2,2,2,2,2,22.8,-1,6,3,4,3,2,2,3,8,54.5,1,79,5,60,39,0.000232084
4,0,92,78,0,8.8,1.77,24,3,0,2,0,3,1,0,1,13,6,2,1958,1,3,2,6,6,2,2,1,2,2,2,0.0,3,6,3,2,3,1,2,3,8,13.0,1,14,2,30,52,9.82e-05
1,1,54,34,11,10.4,1.85,29,5,0,2,0,5,1,1,1,13,6,1,1956,3,3,1,2,7,1,2,2,2,1,1,5.2,1,6,3,2,-1,3,4,3,8,14.0,0,9,2,55,54,0.000160139
9,2,116,38,38,10.4,4.1,40,2,0,2,0,1,1,1,1,8,-1,1,1964,1,2,2,5,3,2,2,2,2,2,1,10.4,3,6,3,2,-1,2,3,1,8,38.0,1,40,3,55,46,0.000409116
4,1,33,12,5,5.6,0.97,13,1,0,1,0,1,1,-1,2,1,1,1,1943,3,1,9,6,3,2,2,2,2,2,1,5.6,3,6,3,1,3,-1,2,3,8,8.0,1,16,5,10,67,0.0003213
1,2,57,24,7,12.4,1.89,24,4,2,1,0,1,1,0,1,6,4,1,1970,1,3,1,3,3,2,2,2,2,2,1,12.4,2,6,3,2,2,2,2,3,8,15.0,1,26,5,30,40,0.000409116
1,2,63,24,9,12.4,1.89,24,4,2,1,0,1,1,0,1,6,4,1,1970,1,3,1,3,3,2,2,2,2,2,1,12.4,1,6,3,2,2,2,2,3,8,15.0,1,30,5,30,40,0.000409116
7,0,10,0,0,0.0,0.13,1,2,0,1,1,1,2,0,1,20,3,2,1956,1,7,2,6,3,1,2,2,2,2,2,2.2,3,6,3,1,4,-1,-1,1,8,1.0,2,10,3,10,54,0.000367986
6,1,75,28,3,17.2,3.2,29,2,0,1,1,1,2,0,1,20,3,2,1956,1,7,2,6,3,1,2,2,2,2,2,8.6,3,6,3,1,4,-1,-1,1,8,32.0,1,44,3,30,54,0.000367986
1,0,17,5,0,6.2,0.68,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,6.2,1,6,3,1,-1,-1,-1,-1,8,6.0,1,12,-1,15,-1,0.00115614
4,4,279,35,80,65.6,38.8,494,2,0,1,0,3,1,-1,1,12,3,2,1944,1,2,9,3,6,1,2,2,2,2,1,32.8,3,6,3,2,1,3,3,4,8,418.0,1,164,4,145,66,7.71e-05
1,0,40,20,0,12.4,1.64,21,2,0,1,0,1,1,0,1,17,4,1,1948,1,2,1,6,3,2,1,2,2,2,1,0.0,2,6,3,2,-1,-1,2,4,8,12.0,0,20,3,34,62,0.000409116
1,0,44,20,0,12.4,1.64,21,2,0,1,0,1,1,0,1,17,4,1,1948,1,2,1,6,3,2,1,2,2,2,1,0.0,2,6,3,2,-1,-1,2,4,8,12.0,0,24,3,14,62,0.000409116
6,3,126,60,19,20.6,3.46,47,2,0,1,0,2,1,1,1,20,3,1,1944,1,2,9,1,6,1,2,2,2,2,1,10.3,3,6,3,3,1,3,3,3,8,29.0,1,47,5,55,66,8.57e-05
1,0,57,48,0,3.0,0.76,10,2,0,2,1,1,1,0,1,2,4,1,1960,1,2,1,1,3,1,2,2,2,2,1,2.2,1,6,4,1,3,2,1,1,7,6.5,1,9,4,10,50,0.000409116
9,0,77,35,0,3.0,0.82,12,2,0,2,1,1,1,0,1,2,4,1,1960,1,2,1,1,3,1,2,2,2,2,1,2.2,3,6,4,1,3,2,1,1,7,7.5,1,42,4,10,50,0.000409116
1,1,57,31,9,4.4,0.84,11,1,0,1,0,1,1,0,2,14,4,1,1955,1,1,1,6,4,1,2,2,1,2,1,2.2,1,2,3,2,1,2,2,4,7,7.5,2,17,5,24,55,0.000109132
1,0,99,43,0,12.0,3.55,39,3,0,2,0,3,1,0,2,20,5,1,1953,1,3,1,6,3,2,1,2,2,2,1,0.0,1,2,3,4,-1,2,2,4,7,31.5,0,56,4,56,57,0.000409116
1,1,103,55,0,12.0,3.52,38,3,0,2,0,3,1,0,2,20,5,1,1953,1,3,1,6,3,2,1,2,2,2,1,0.0,1,2,3,4,-1,2,2,4,7,31.0,0,48,4,79,57,0.000409116
7,1,36,12,0,3.0,0.84,12,1,0,1,0,1,1,0,2,9,3,2,1948,1,1,9,3,2,1,2,2,2,2,1,2.2,3,2,3,1,1,3,2,4,7,5.5,0,24,4,20,62,0.001472131
-1,1,78,32,0,6.0,1.91,22,1,0,1,0,1,1,0,2,12,2,2,1941,1,1,9,-1,2,1,2,2,2,2,-1,3.0,3,2,3,2,-1,2,2,1,7,17.5,0,46,3,60,69,0.00115614
1,2,108,54,8,82.0,2.32,24,5,-1,2,-1,1,1,-1,1,8,4,2,1962,1,5,1,6,3,2,2,2,2,2,1,82.0,2,2,3,2,4,-1,-1,3,7,22.0,1,46,4,20,48,0.000367986
1,1,124,89,2,82.0,2.4,24,5,-1,2,-1,1,1,-1,1,8,4,2,1962,1,5,1,6,3,2,2,2,2,2,1,82.0,2,2,3,2,4,-1,-1,3,7,23.0,1,33,4,45,48,0.000367986
1,1,96,44,3,11.2,2.35,31,4,0,3,0,2,1,0,2,4,-1,2,1988,-1,6,1,6,3,2,2,2,2,2,1,11.2,1,2,3,3,4,1,2,4,7,22.0,1,49,3,45,22,0.00087004
1,2,111,22,12,8.4,3.17,27,4,0,2,1,3,1,0,2,10,6,1,1956,1,3,1,1,6,1,2,2,2,2,1,4.2,1,2,3,2,3,-1,-1,3,7,35.0,1,77,5,45,54,0.000109132
4,1,85,52,0,72.0,1.35,19,4,0,2,1,3,1,0,2,10,6,1,1956,1,3,1,1,6,1,2,2,2,2,1,36.0,3,2,3,2,3,-1,-1,3,7,12.0,1,33,5,30,54,0.000109132
2,1,53,15,8,7.2,0.53,7,2,1,1,-1,1,1,-1,2,15,2,2,1971,1,4,2,8,3,2,2,2,2,2,1,7.2,1,2,3,1,2,-1,-1,-1,7,5.0,1,30,4,15,39,0.00087004
10,0,53,47,0,6.0,0.68,8,2,0,1,1,1,1,0,1,30,4,1,1943,1,2,9,-1,-1,1,2,2,2,2,1,3.0,3,2,3,2,1,2,2,3,7,5.0,1,6,4,12,67,0.0003213
7,2,96,54,0,123.0,0.84,30,2,0,2,0,1,1,0,1,30,3,1,1937,1,2,9,6,2,2,2,2,2,2,1,123.0,3,2,3,3,1,2,3,3,7,6.7,1,42,4,45,73,0.001285365
7,2,101,60,0,82.0,2.08,27,2,0,2,0,1,1,0,1,30,3,2,1936,1,2,9,6,2,2,2,2,2,2,1,82.0,3,2,3,3,1,2,3,3,7,17.0,1,41,4,51,74,0.00115614
7,3,134,30,18,23.6,4.61,36,2,0,1,1,1,1,1,1,23,3,1,1946,1,2,9,6,3,2,2,2,2,2,1,23.6,3,2,3,2,1,4,3,1,7,50.5,1,86,4,75,64,0.000409116
1,3,157,67,8,11.4,3.8,36,1,-1,1,-1,1,1,0,2,9,4,1,1957,1,1,1,6,4,2,2,2,2,2,1,11.4,2,2,3,3,2,3,3,4,7,38.0,1,82,4,45,53,0.000109132
1,0,91,34,0,6.0,2.11,20,1,0,1,0,1,1,0,2,11,3,1,1975,1,1,1,6,6,1,2,2,1,2,1,3.0,1,2,3,2,2,3,3,4,7,18.5,0,57,4,53,35,0.000258025
1,0,106,55,0,12.0,2.11,21,2,0,2,0,1,1,0,2,7,4,1,1943,1,2,4,3,3,2,2,2,2,1,1,12.0,-1,2,3,5,-1,-1,2,4,7,17.8,1,51,5,125,67,0.0003213
1,0,68,53,0,172.0,1.04,8,1,0,0,0,2,1,0,2,13,3,1,1970,1,1,1,8,3,1,2,2,2,2,3,86.0,-1,2,3,4,4,1,2,1,7,4.8,2,15,4,50,40,0.000409116
11,0,84,78,0,46.0,1.2,16,1,0,0,0,2,1,0,2,13,3,1,1970,1,1,1,8,3,1,2,2,2,2,3,23.0,3,2,3,2,4,1,2,1,7,11.5,1,6,4,55,40,0.000409116
1,1,137,65,3,8.4,3.6,43,1,0,1,0,1,1,0,2,13,3,2,1947,1,1,1,3,6,1,2,2,2,1,1,4.2,1,2,3,2,3,2,3,1,7,35.0,1,69,4,40,63,9.82e-05
9,1,155,88,14,6.0,2.79,35,1,0,1,0,1,1,0,2,13,3,2,1947,1,1,1,3,6,1,2,2,2,1,1,3.0,3,2,3,2,3,2,3,1,7,24.0,1,53,4,30,63,9.82e-05
1,0,70,49,0,6.0,2.07,23,4,0,1,1,3,1,1,1,22,5,1,1959,1,3,1,3,6,1,2,2,2,2,2,3.0,1,2,3,2,2,1,3,3,7,17.0,2,21,5,20,51,0.000109132
1,2,69,41,2,6.0,2.07,23,4,0,1,1,3,1,1,1,22,5,1,1959,1,3,1,3,6,1,2,2,2,2,2,3.0,1,2,3,2,2,1,3,3,7,17.0,1,26,5,10,51,0.000109132
1,0,17,14,0,2.2,0.53,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,2.2,2,2,3,2,-1,-1,-1,-1,7,1.0,2,3,-1,10,-1,0.001636675
1,0,30,24,0,4.4,0.26,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,4.4,1,2,3,2,-1,-1,-1,-1,7,1.8,2,6,-1,10,-1,0.000367986
1,1,177,52,11,9.0,2.95,34,1,0,1,0,1,1,0,2,21,4,2,1950,1,1,1,3,2,2,2,2,2,2,1,9.0,1,2,3,3,1,2,1,3,7,25.0,1,114,5,35,60,0.001472131
1,1,58,20,0,4.4,1.52,19,4,0,2,0,3,1,0,2,25,6,1,1962,1,3,1,3,4,1,1,2,2,2,1,2.2,1,2,3,2,1,1,2,1,7,12.0,0,38,5,60,48,0.000109132
1,10,562,107,67,171.0,47.21,338,2,0,2,1,3,1,1,1,1,5,2,1987,1,-1,1,8,3,1,2,2,2,2,1,85.5,2,2,3,5,4,1,2,4,7,519.0,1,388,4,209,23,0.00087004
