DestAct,NbTransf,NbHousehold,NbCar,NbMoto,NbComp,Internet,NbSmartPhone,HouseType,YearsInHouse,Income,Gender,Mothertongue,FamilSitu,OccupStat,SocioProfCat,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,TripPurpose,TypeCommune,frequency,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,ModeToSchool,age
-1,4,2,1,4,2,1,0,1,38,1,2,1,2,9,6,6,2,2,2,2,1,1,3,7,2,2,1,2,2,3,6,11.9,1,4,75
11,6,2,4,0,3,1,0,1,32,4,1,1,2,9,3,8,1,1,2,2,2,1,3,7,2,5,2,2,1,3,6,150.3,1,2,64
7,1,2,1,0,1,1,0,1,35,4,1,1,2,9,3,3,2,2,2,2,2,1,3,7,2,3,2,-1,2,4,6,18.0,1,4,76
1,5,3,2,-1,4,1,1,1,6,6,2,1,3,2,2,4,2,2,2,2,2,1,-1,7,2,4,4,2,2,2,6,65.0,1,5,37
2,0,4,3,0,2,1,0,2,12,3,1,1,3,1,5,3,2,2,2,2,2,1,1,7,2,1,2,3,-1,3,6,0.2,1,5,44
8,2,4,3,0,2,1,0,2,12,3,1,1,3,1,5,3,2,2,2,2,2,1,3,7,2,1,2,3,-1,3,6,17.0,1,5,44
1,2,4,3,0,2,1,0,2,12,3,2,1,3,6,6,3,1,2,2,2,2,1,2,7,2,2,3,2,2,3,6,22.0,1,5,42
4,4,2,2,0,3,1,1,1,2,6,1,1,2,1,3,4,1,2,2,2,2,1,3,7,2,3,4,1,1,3,6,31.5,1,5,32
1,2,2,2,0,3,1,1,1,2,6,2,1,2,1,3,6,1,1,2,2,2,1,1,7,2,2,3,2,3,4,6,31.0,1,3,33
10,2,5,1,1,1,1,0,1,4,4,2,1,3,2,1,3,2,2,1,2,2,2,3,7,2,2,4,1,1,3,6,26.0,1,5,30
7,0,2,1,0,1,-1,0,-1,40,4,1,1,2,9,6,3,1,2,2,2,1,3,3,7,2,3,1,2,-1,4,6,17.1,0,3,83
7,0,2,1,0,1,1,0,1,5,3,1,1,2,9,3,4,2,2,2,2,2,1,3,7,2,1,1,3,3,4,6,0.2,1,4,77
1,3,4,1,2,2,1,0,1,5,6,1,3,3,2,3,5,1,1,2,2,2,2,1,7,2,2,2,3,3,3,6,64.0,0,3,58
10,0,2,2,1,2,1,0,2,6,5,2,1,5,1,2,6,1,2,2,2,2,1,3,7,2,1,2,2,2,4,6,9.5,0,4,32
4,0,4,1,2,2,1,0,1,8,4,2,1,3,2,6,3,2,2,1,2,2,1,3,7,2,2,1,2,2,3,6,18.5,0,5,40
1,0,4,1,2,2,1,0,1,8,4,2,1,3,2,6,3,2,2,1,2,2,1,1,7,2,2,1,2,2,3,6,1.6,2,5,40
10,0,4,1,2,2,1,0,1,8,4,2,1,3,2,6,3,2,2,1,2,2,1,3,7,2,2,1,2,2,3,6,10.0,1,5,40
1,0,4,1,2,2,1,0,1,8,4,2,1,3,2,6,3,2,2,1,2,2,1,1,7,2,2,1,2,2,3,6,1.6,2,5,40
1,0,4,1,2,2,1,0,1,8,4,2,1,3,2,6,3,2,2,1,2,2,1,1,7,2,2,1,2,2,3,6,1.6,2,5,40
1,2,1,1,0,0,1,0,2,3,4,2,1,1,1,3,6,2,2,2,2,2,1,2,7,2,4,3,2,2,3,6,25.0,1,8,29
8,7,3,1,0,1,1,0,2,10,3,2,1,4,2,6,5,2,2,2,2,2,1,3,7,2,3,3,2,2,3,6,44.5,1,3,43
3,0,3,1,0,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,-1,7,2,4,4,3,2,1,6,25.0,0,5,-1
4,0,1,0,0,0,2,0,2,33,-1,2,1,1,9,-1,-1,1,2,2,2,2,3,3,7,2,1,1,1,2,1,6,9.5,0,5,69
1,5,4,1,0,1,1,0,2,1,4,1,1,3,1,6,3,2,2,2,2,2,1,1,7,2,2,3,2,1,4,6,36.0,1,4,44
1,2,4,1,0,1,1,0,2,1,4,2,1,3,2,4,2,2,2,2,2,2,2,1,7,2,2,3,1,2,3,6,1.2,2,4,41
1,1,2,2,0,1,1,2,2,12,4,2,1,5,1,3,3,2,2,2,2,2,1,1,7,2,1,-1,2,-1,2,6,6.0,1,5,58
9,2,4,1,0,1,1,1,1,6,4,2,1,3,6,8,3,1,2,2,2,2,1,3,7,2,2,4,2,2,3,6,15.0,1,4,37
1,4,4,1,0,1,1,0,2,0,-1,2,1,3,2,6,7,1,1,2,2,1,-1,1,7,2,2,4,1,1,2,6,66.0,0,5,41
2,9,2,3,0,2,1,0,1,1,-1,1,1,2,1,6,6,2,2,2,2,2,1,2,7,2,4,3,1,2,4,6,104.0,1,5,47
1,4,2,2,0,3,1,1,2,2,3,1,1,2,1,8,3,1,2,2,2,2,-1,1,7,2,2,4,2,2,4,6,114.0,1,5,35
1,4,2,2,0,3,1,1,2,2,3,1,1,2,1,8,3,1,2,2,2,2,-1,2,7,2,2,4,2,2,4,6,24.0,1,5,35
7,8,3,1,0,1,1,0,1,2,5,1,1,3,1,6,3,1,2,2,2,2,1,3,7,2,3,1,4,3,3,6,279.5,1,4,49
4,2,4,0,0,3,1,1,2,3,3,1,1,3,1,2,3,2,2,1,2,2,3,3,7,2,1,1,2,3,1,6,32.0,0,4,53
9,2,4,0,0,3,1,1,2,3,3,1,1,3,1,2,3,2,2,1,2,2,3,3,7,2,2,1,2,3,1,6,41.0,0,4,53
-1,10,1,2,1,1,1,0,2,3,3,1,1,1,1,6,3,2,2,2,2,2,1,-1,7,2,5,4,1,2,4,6,289.0,1,5,43
1,0,3,2,1,3,1,1,2,3,4,1,1,3,1,5,3,1,2,2,2,2,1,1,7,2,1,3,2,2,4,6,83.0,1,2,52
6,4,2,1,0,1,1,0,-1,45,5,1,1,2,9,6,3,2,2,2,2,2,1,3,7,2,2,1,2,2,3,6,22.0,1,4,74
4,4,2,2,0,1,1,0,1,30,3,1,1,2,9,2,8,2,2,1,2,2,1,3,7,2,3,1,2,1,4,6,51.0,0,3,71
9,4,2,2,0,1,1,0,1,30,3,1,1,2,9,2,8,2,2,1,2,2,1,3,7,2,2,1,2,1,4,6,63.0,0,3,71
9,2,3,2,0,2,1,1,1,8,-1,1,1,6,8,8,3,1,1,2,2,2,-1,3,7,2,2,3,3,2,1,6,22.0,1,4,-1
4,0,3,2,0,2,1,1,1,8,6,2,1,3,2,6,3,2,2,2,2,2,1,3,7,2,1,3,2,3,3,6,4.0,1,4,49
10,2,3,2,0,2,1,1,1,8,6,2,1,3,2,6,3,2,2,2,2,2,1,3,7,2,1,3,2,3,3,6,26.0,1,4,49
1,2,2,2,0,2,1,1,2,3,6,1,1,2,1,6,6,2,2,2,2,2,1,1,7,2,2,4,-1,-1,3,6,62.0,0,5,38
10,4,4,2,0,3,1,2,1,3,5,2,1,3,2,6,6,2,2,2,2,2,1,3,7,2,2,3,2,2,3,6,38.0,1,5,38
1,0,4,1,1,2,1,0,1,13,4,2,1,-1,-1,6,2,1,2,2,2,2,2,1,7,2,1,2,-1,-1,3,6,9.0,0,4,45
1,4,3,2,0,1,1,0,1,5,4,1,1,3,1,6,3,2,2,2,2,2,1,1,7,2,2,4,1,2,4,6,52.0,1,5,38
10,0,2,2,0,2,1,0,1,6,5,1,1,2,1,6,3,1,2,2,2,2,1,3,7,2,2,2,2,2,1,6,14.0,1,4,54
1,0,2,2,0,2,1,0,1,6,5,2,1,2,1,6,3,1,2,2,2,2,1,1,7,2,1,3,2,2,1,6,10.0,1,5,52
7,0,2,1,0,2,1,0,1,13,-1,2,1,2,9,8,2,1,2,2,2,2,2,3,7,2,1,1,2,2,4,6,8.5,0,4,71
1,3,2,1,0,2,1,0,1,14,-1,1,1,2,1,6,-1,2,2,2,2,2,1,1,7,2,1,1,2,2,4,6,31.0,1,4,64
1,2,3,2,0,2,1,0,1,21,6,2,1,3,2,6,3,2,2,2,2,2,1,1,7,2,2,1,2,1,4,6,19.0,1,3,52
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,7,2,2,-1,-1,-1,-1,6,19.0,1,-1,-1
4,2,3,2,1,3,1,-1,1,30,4,1,1,3,1,6,3,2,2,2,2,2,1,3,7,2,1,4,-1,2,1,6,33.0,1,5,59
9,0,5,1,1,1,2,0,2,9,4,2,1,3,6,-1,3,1,2,2,2,2,2,3,7,2,3,3,1,3,4,6,17.3,0,5,37
1,1,4,2,0,2,1,1,1,12,4,2,1,3,2,6,4,2,2,2,2,2,1,1,7,2,1,3,2,2,2,6,9.0,1,3,43
10,5,4,1,0,1,1,1,1,10,4,2,1,3,2,4,3,1,2,2,2,2,1,3,7,2,2,2,3,3,1,6,146.0,0,5,43
4,0,4,1,0,1,1,1,1,10,4,2,1,3,2,4,3,1,2,2,2,2,1,3,7,2,2,2,3,3,1,6,20.0,0,5,43
9,0,6,2,2,4,1,1,1,53,6,1,1,3,1,3,6,1,2,2,2,2,1,3,7,2,1,1,2,4,4,6,8.0,0,5,54
7,1,6,2,2,4,1,1,1,53,6,1,1,3,1,3,6,1,2,2,2,2,1,3,7,2,1,1,2,4,4,6,9.0,1,5,54
1,5,2,1,0,2,1,0,1,12,5,1,1,4,1,6,3,1,2,2,2,2,1,1,7,2,2,2,1,2,3,6,60.0,1,5,52
1,0,2,1,0,2,1,1,1,13,1,2,1,6,8,6,3,1,1,2,2,2,2,-1,7,2,4,3,2,3,4,6,16.4,0,5,20
1,0,3,2,1,3,1,1,1,22,5,1,1,3,1,6,3,2,2,2,1,2,1,1,7,2,2,2,-1,-1,3,6,18.5,0,4,51
3,2,3,2,0,4,1,2,1,12,5,1,1,3,1,6,6,2,2,2,2,2,1,1,7,2,1,4,1,1,3,6,56.0,1,5,38
10,2,2,1,0,1,1,0,1,36,6,2,1,3,2,3,3,1,2,2,2,2,3,3,7,2,1,-1,2,-1,4,6,33.0,0,4,61
4,1,1,1,0,1,1,0,1,36,3,1,1,1,9,6,3,2,2,2,2,2,1,3,7,2,1,1,2,1,3,6,7.5,1,5,73
1,0,2,1,1,1,1,0,1,33,3,1,1,2,2,3,3,2,2,2,2,2,1,1,7,2,1,2,2,2,4,6,1.1,1,5,59
9,0,2,1,1,1,1,0,1,33,3,1,1,2,2,3,3,2,2,2,2,2,1,3,7,2,1,2,2,2,4,6,1.6,1,5,59
4,1,2,1,1,1,1,0,1,33,3,1,1,2,2,3,3,2,2,2,2,2,1,3,7,2,1,2,2,2,4,6,8.0,1,5,59
1,0,2,2,1,2,1,0,1,33,5,2,1,2,1,3,4,2,2,2,2,2,1,1,7,2,1,-1,-1,2,4,6,7.5,1,4,62
1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,7,2,1,-1,-1,-1,-1,6,7.5,1,-1,-1
9,2,2,2,0,2,1,0,1,30,4,1,1,2,9,3,6,1,2,2,2,2,1,3,7,2,1,3,3,-1,3,6,34.0,1,5,70
9,2,2,2,0,2,1,0,1,30,4,2,1,2,9,6,4,1,2,2,2,2,1,3,7,2,1,2,3,3,3,6,34.0,1,4,70
1,0,2,1,1,1,1,0,1,11,4,2,3,2,2,7,1,1,2,2,2,2,2,1,7,2,2,2,1,1,3,6,2.4,1,4,51
4,0,2,1,1,1,1,0,1,11,4,2,3,2,2,7,1,1,2,2,2,2,2,3,7,2,2,2,1,1,3,6,1.6,1,4,51
1,0,2,1,0,1,1,0,1,11,4,1,1,2,1,5,3,2,2,2,2,2,1,1,7,2,2,2,2,2,4,6,10.0,1,4,62
11,2,2,1,0,1,1,0,1,11,4,1,1,2,1,5,3,2,2,2,2,2,1,3,7,2,2,2,2,2,4,6,20.0,1,4,62
10,2,2,1,0,1,1,0,1,31,4,2,1,3,2,-1,3,1,2,2,2,2,2,3,7,2,3,4,2,2,4,6,135.5,0,4,57
9,3,2,1,0,1,1,0,1,31,4,1,1,2,1,3,4,1,2,2,2,2,1,3,7,2,2,2,2,2,3,6,22.0,1,5,63
4,1,2,1,0,1,1,0,2,10,4,2,1,3,9,8,3,1,2,2,2,2,1,3,2,4,1,2,2,-1,3,6,5.5,0,3,66
10,0,2,1,0,1,1,0,2,10,4,1,1,3,9,2,7,1,2,2,2,2,1,3,2,4,1,2,2,-1,3,6,5.0,0,3,69
4,0,3,1,0,2,1,1,2,22,3,2,1,3,2,6,3,1,2,2,2,2,2,3,2,4,1,3,2,2,1,6,5.5,1,5,33
9,3,2,1,0,1,1,0,2,4,3,2,1,2,9,8,3,2,2,1,2,2,1,3,2,4,1,2,2,2,3,6,167.0,0,5,76
9,0,2,1,0,1,1,0,2,4,4,1,1,2,9,3,4,2,2,1,2,2,1,3,2,4,2,1,4,4,3,6,13.5,1,4,68
9,0,2,1,0,1,1,0,2,4,4,1,1,2,9,3,4,2,2,1,2,2,1,3,2,4,2,1,4,4,3,6,12.0,0,4,68
7,1,3,3,0,3,1,1,2,2,6,1,3,3,9,3,5,1,2,2,1,2,1,3,2,4,1,4,1,2,4,6,5.5,0,5,71
1,7,-1,-1,-1,-1,1,3,1,6,4,1,1,3,1,1,6,2,2,1,2,2,1,1,2,4,2,3,2,2,4,6,143.0,0,2,55
5,5,-1,-1,-1,-1,1,3,1,6,4,1,1,3,1,1,6,2,2,1,2,2,1,-1,2,4,1,3,2,2,4,6,148.0,1,2,55
10,0,1,1,1,1,1,0,2,5,4,1,1,1,1,6,3,2,2,1,2,2,1,3,2,4,2,1,2,2,1,6,10.5,0,4,51
1,2,2,1,0,2,1,0,1,20,6,1,1,7,1,6,3,1,2,2,2,2,1,1,2,4,2,2,2,2,4,6,16.5,1,4,59
7,1,1,1,0,2,1,1,2,1,1,2,1,1,6,8,6,1,2,2,2,2,1,3,2,4,1,3,2,2,3,6,27.0,0,5,59
4,0,2,1,0,1,1,0,1,10,3,2,1,2,1,3,4,1,2,2,2,2,1,3,2,4,1,1,4,3,1,6,6.0,1,4,52
1,0,2,1,0,1,1,0,2,10,3,1,1,2,1,5,3,1,2,2,2,2,1,1,2,4,1,1,3,3,1,6,2.0,2,4,62
1,0,4,1,1,1,1,0,1,2,3,1,1,3,1,6,3,1,2,2,2,2,1,1,2,4,2,1,3,3,4,6,23.0,0,4,45
1,6,3,1,0,1,1,0,1,1,5,1,1,3,1,3,4,2,2,2,2,1,1,1,2,4,2,3,2,2,4,6,208.0,0,5,38
10,3,3,1,0,2,1,1,1,2,6,2,1,3,2,3,7,1,1,2,2,2,2,3,2,4,1,1,3,3,4,6,147.0,1,5,40
4,0,4,1,-1,2,1,-1,1,15,6,2,1,3,2,6,3,1,2,2,2,2,1,3,2,4,2,3,2,2,3,6,1.6,2,4,46
4,0,4,1,-1,2,1,-1,1,15,6,2,1,3,2,6,3,1,2,2,2,2,1,3,2,4,2,3,2,2,3,6,7.0,2,4,46
1,2,4,1,-1,3,1,-1,1,14,6,1,1,3,1,3,7,2,2,2,2,2,1,-1,2,4,4,3,1,2,3,6,22.0,1,5,51
10,0,2,1,0,1,1,0,2,8,3,2,1,2,2,8,3,1,1,2,2,2,1,3,2,4,2,-1,2,2,1,6,11.0,0,4,60
11,0,4,1,1,1,1,0,2,16,1,2,1,3,6,7,3,1,2,2,2,2,2,3,2,4,1,2,2,2,1,6,5.5,0,3,43
4,0,2,0,0,2,1,0,2,4,4,2,3,4,1,8,7,1,2,2,2,2,2,3,2,4,2,3,-1,-1,4,6,11.0,0,-1,44
3,0,2,0,0,2,1,0,2,4,4,1,3,6,8,8,2,1,1,2,2,2,3,1,2,4,2,2,2,3,4,6,12.0,0,3,19
1,7,2,1,0,1,1,0,1,35,3,2,1,2,2,4,3,1,2,2,2,2,2,1,2,4,2,1,2,2,3,6,62.0,1,5,61
4,0,2,1,0,1,1,0,1,35,3,2,1,2,2,4,3,1,2,2,2,2,2,3,2,4,2,1,2,2,3,6,0.2,2,5,61
11,0,2,0,0,1,1,0,1,32,4,2,1,2,9,6,3,2,2,2,2,2,3,3,2,4,2,1,2,3,3,6,5.0,0,8,69
6,5,2,0,0,1,1,0,1,32,4,2,1,2,9,6,3,2,2,2,2,2,3,3,2,4,3,1,2,3,3,6,118.0,0,8,69
7,0,2,1,0,1,1,0,1,3,4,2,1,2,6,6,3,1,2,2,2,2,1,3,2,4,2,1,4,4,4,6,10.5,0,4,62
7,0,2,1,0,1,1,0,1,3,4,1,1,2,9,3,3,1,2,2,2,2,1,3,2,4,2,2,3,3,4,6,10.5,0,5,67
1,0,4,0,0,2,1,0,1,14,5,1,1,3,1,3,7,1,2,2,2,2,1,2,2,4,2,2,2,3,1,6,3.8,2,4,51
1,1,4,0,0,2,1,0,1,14,5,1,1,3,1,3,7,1,2,2,2,2,1,1,2,4,2,2,2,3,1,6,5.3,2,4,51
4,3,2,2,-1,2,1,-1,1,5,6,1,2,2,1,3,7,1,2,2,2,2,1,3,2,4,4,4,2,2,3,6,36.2,1,3,44
1,5,5,2,0,4,1,2,1,13,6,-1,-1,-1,-1,-1,-1,2,2,1,2,2,1,1,2,4,2,3,1,1,4,6,75.0,0,3,-1
11,0,2,1,0,0,2,0,1,48,4,2,1,2,9,3,3,1,2,2,2,2,1,3,2,4,1,1,2,2,1,6,5.0,0,5,78
10,1,2,1,0,0,2,0,1,48,4,2,1,2,9,3,3,1,2,2,2,2,1,3,2,4,1,1,2,2,1,6,28.0,0,5,78
1,0,1,1,-1,1,1,-1,2,7,6,1,1,1,1,2,7,1,2,2,2,2,1,1,2,4,1,3,2,1,2,6,1.4,1,3,42
9,2,1,1,-1,1,1,-1,2,7,6,1,1,1,1,2,7,1,2,2,2,2,1,3,2,4,1,3,2,1,2,6,21.0,1,3,42
1,0,2,2,0,2,1,0,2,16,6,1,1,2,1,5,3,1,2,2,2,2,1,2,2,4,2,1,2,2,3,6,9.5,1,5,45
1,0,2,2,0,2,1,0,2,16,6,1,1,2,1,5,3,1,2,2,2,2,1,1,2,4,2,1,2,2,3,6,9.5,1,5,45
10,2,2,2,0,2,1,0,2,16,6,1,1,2,1,5,3,1,2,2,2,2,1,3,2,4,1,1,2,2,3,6,27.0,0,5,45
7,4,3,1,0,2,1,0,2,12,4,1,1,3,1,6,3,2,2,1,2,2,1,3,2,4,3,1,2,2,4,6,219.0,0,4,61
1,5,3,1,0,2,1,0,2,12,4,1,1,3,1,6,3,2,2,1,2,2,1,1,2,4,2,1,2,2,4,6,62.0,0,4,61
3,5,3,3,0,2,1,1,1,10,6,2,1,3,6,1,6,1,2,2,2,2,1,1,2,4,2,2,2,2,4,6,126.0,0,3,54
4,0,2,-1,-1,1,2,-1,1,25,2,1,1,2,9,3,5,1,2,2,2,2,3,3,2,4,1,1,2,2,1,6,2.5,0,2,71
9,0,2,-1,-1,1,2,-1,1,25,2,1,1,2,9,3,5,1,2,2,2,2,3,3,2,4,1,1,2,2,1,6,1.9,0,2,71
7,1,2,-1,-1,1,2,-1,1,25,2,1,1,2,9,3,5,1,2,2,2,2,3,3,2,4,1,1,2,2,1,6,27.0,0,2,71
9,0,2,1,0,0,1,0,2,11,4,1,1,2,9,6,2,2,2,2,1,2,1,3,2,4,1,1,2,1,2,6,5.0,0,5,66
6,2,2,0,0,-1,1,0,2,5,3,1,1,5,2,6,6,2,2,1,2,2,2,3,2,4,2,3,2,2,4,6,57.0,0,5,33
11,2,2,0,0,-1,1,0,2,5,3,1,1,5,2,6,6,2,2,1,2,2,2,3,2,4,2,3,2,2,4,6,50.0,0,5,33
10,4,2,0,0,2,1,0,2,4,2,2,1,5,8,4,3,2,2,1,2,2,3,3,2,4,2,-1,4,4,1,6,57.0,0,5,32
2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,1,2,4,2,-2,-2,-2,-2,6,65.0,1,-2,-1
10,0,1,1,1,1,1,0,2,1,4,1,1,1,1,6,5,2,2,2,2,2,1,3,2,4,1,3,2,2,1,6,12.0,1,3,63
1,5,3,2,1,5,1,2,1,13,6,1,3,3,1,1,3,2,2,2,1,2,1,1,2,4,2,1,3,3,3,6,53.0,0,5,42
1,4,3,2,1,3,1,2,1,13,6,2,1,3,2,6,4,2,2,2,2,1,1,1,2,4,2,2,2,3,3,6,58.0,0,4,43
8,3,3,2,1,3,1,2,1,13,6,2,1,3,2,6,4,2,2,2,2,1,1,3,2,4,4,2,2,3,3,6,26.0,1,4,43
1,3,4,2,-1,1,1,-1,1,9,6,1,1,3,1,3,4,1,2,2,2,2,1,1,2,4,2,3,2,2,1,6,26.0,1,5,46
3,0,4,1,0,1,1,0,2,15,2,2,1,6,8,8,2,2,2,2,2,1,2,1,7,4,1,4,2,1,2,6,13.0,0,3,-1
1,2,2,1,1,2,1,0,1,28,4,2,1,3,2,4,2,1,2,2,2,2,1,1,7,4,2,1,3,3,4,6,9.0,2,4,53
10,6,2,1,1,2,1,0,1,28,4,2,1,3,2,4,2,1,2,2,2,2,1,3,7,4,1,1,3,3,4,6,73.0,1,4,53
9,0,1,1,0,1,1,0,1,24,4,2,1,1,9,-1,6,1,2,2,2,2,1,3,7,4,2,3,-1,2,4,6,22.0,0,4,63
1,4,2,2,0,1,1,0,2,23,5,1,1,2,1,6,3,1,2,2,2,2,1,-1,7,4,3,1,2,2,1,6,26.4,1,4,63
4,0,2,2,0,1,2,0,2,23,1,2,1,2,6,8,2,1,2,2,2,2,1,3,7,4,2,2,2,2,4,6,9.0,1,4,64
9,2,2,1,0,1,1,0,1,31,3,1,1,2,9,-1,3,1,2,2,2,2,1,3,7,4,2,-1,-1,-1,4,6,14.0,1,4,73
11,0,2,1,0,1,1,0,1,38,3,1,1,3,9,6,3,2,2,2,2,2,1,3,7,4,3,-1,2,-1,-1,6,20.5,1,4,76
8,0,2,1,0,1,1,0,1,38,3,2,1,2,9,6,3,1,2,2,2,2,1,3,7,4,6,1,1,2,3,6,33.0,1,4,72
1,6,2,4,1,1,1,1,1,12,6,2,1,7,1,3,6,1,2,2,2,2,1,1,7,4,2,4,1,1,3,6,37.0,1,8,46
9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,4,3,-1,-1,-1,-1,6,2.7,1,-1,-1
10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,-1,3,7,4,2,-1,-1,-1,-1,6,1.8,2,-1,-1
1,8,1,1,0,2,1,0,2,15,3,1,1,1,1,3,3,1,2,2,2,2,1,-1,7,4,5,-1,-1,4,3,6,151.0,1,4,40
4,0,2,1,0,1,2,-1,1,44,-1,1,1,2,9,-1,8,2,2,2,2,2,1,3,7,4,2,1,2,-1,2,6,9.0,1,3,80
4,0,2,1,0,1,2,0,1,30,-1,2,1,2,9,-1,3,2,2,2,2,2,1,3,7,4,2,1,2,2,3,6,9.0,1,4,81
9,1,2,1,0,3,1,0,1,30,-1,2,1,2,2,6,3,1,2,2,2,2,2,3,7,4,1,-1,4,-1,1,6,6.5,1,4,-1
7,4,1,1,0,1,1,-1,2,10,2,2,1,1,9,8,3,1,2,2,2,2,1,-1,7,4,5,4,2,2,1,6,39.5,1,3,67
4,0,2,2,0,2,1,0,1,19,4,1,1,3,9,-1,4,1,2,2,2,2,1,3,7,4,2,3,2,2,1,6,24.0,1,5,62
10,1,2,2,0,2,1,0,1,19,4,1,1,3,9,-1,4,1,2,2,2,2,1,3,7,4,2,3,2,2,1,6,15.0,1,5,62
4,0,2,2,0,2,1,0,1,19,4,2,1,3,9,-1,3,1,2,2,2,2,1,-1,7,4,4,-1,-1,2,1,6,21.5,1,4,62
4,0,4,2,1,2,1,0,1,15,4,2,1,3,6,8,3,1,2,2,2,2,1,3,7,4,2,1,3,3,3,6,9.0,1,4,45
2,0,4,2,1,2,1,0,1,15,4,2,1,3,6,8,3,1,2,2,2,2,1,1,7,4,2,1,3,3,3,6,0.4,2,4,45
1,0,3,1,1,1,1,0,2,1,5,1,3,3,1,2,7,1,2,2,2,2,2,1,7,4,2,1,2,2,4,6,24.0,0,4,41
9,0,1,0,0,1,1,0,2,1,1,2,1,1,2,4,5,1,2,2,1,2,3,3,7,4,2,3,2,2,2,6,8.0,0,3,28
5,1,1,0,0,1,1,0,2,1,1,2,1,1,2,6,5,1,2,2,1,2,3,-1,7,4,2,3,2,3,3,6,93.0,0,3,28
1,4,4,2,2,1,1,0,1,10,4,1,1,3,1,6,6,1,2,2,2,2,1,2,7,4,2,2,2,2,3,6,24.0,1,3,39
1,3,4,2,2,1,1,0,1,10,4,1,1,3,1,6,6,1,2,2,2,2,1,2,7,4,3,2,2,2,3,6,29.5,1,3,39
1,5,4,2,2,1,1,0,1,10,4,1,1,3,1,6,6,1,2,2,2,2,1,1,7,4,4,2,2,2,3,6,30.0,1,3,39
1,6,4,2,1,5,1,3,1,10,5,1,1,3,1,3,4,2,2,2,2,2,1,2,7,4,3,4,2,2,2,6,59.0,1,3,48
9,2,4,2,1,5,1,3,1,10,5,1,1,3,1,3,4,2,2,2,2,2,1,3,7,4,2,4,2,2,2,6,22.0,1,3,48
3,0,1,1,0,1,1,0,1,7,5,2,1,1,1,1,3,2,2,2,2,2,1,1,7,4,2,3,1,2,3,6,0.6,2,4,44
1,4,1,1,0,-1,1,0,1,7,5,2,1,1,1,1,3,2,2,2,2,2,1,1,7,4,2,3,1,2,3,6,36.0,1,4,44
10,0,1,1,0,-1,1,0,1,7,5,2,1,1,1,1,3,2,2,2,2,2,1,3,7,4,2,3,1,2,3,6,0.4,2,4,44
10,1,4,2,0,1,1,0,1,33,5,2,1,3,2,-1,3,2,2,1,2,2,1,3,7,4,1,1,2,2,3,6,32.0,0,4,56
9,0,2,1,0,2,1,0,2,16,3,1,1,2,1,5,-1,2,2,2,2,2,1,3,7,4,1,3,2,1,3,6,0.5,1,2,57
4,1,2,1,0,2,1,0,2,16,3,1,1,2,1,5,-1,2,2,2,2,2,1,3,7,4,1,3,2,1,3,6,15.0,1,2,57
1,0,2,1,0,1,1,0,1,33,5,1,1,2,1,3,3,1,2,2,1,2,2,-1,7,4,4,2,2,3,1,6,28.0,0,5,62
3,8,2,1,0,1,1,0,1,33,5,1,1,2,1,3,3,1,2,2,1,2,2,2,7,4,2,2,2,2,4,6,205.0,0,5,62
11,0,2,1,0,1,1,0,1,33,5,1,1,2,1,3,3,1,2,2,1,2,2,3,7,4,2,2,2,2,4,6,9.0,1,5,62
4,0,2,2,0,1,1,0,1,32,2,1,1,2,9,1,3,1,2,2,2,2,1,3,7,4,1,-1,4,4,4,6,4.5,1,5,72
10,3,2,2,0,1,1,0,1,32,2,1,1,2,9,1,3,1,2,2,2,2,1,3,7,4,1,-1,4,4,4,6,191.0,1,5,72
1,4,2,2,0,1,1,1,1,17,5,1,1,2,1,3,3,1,2,2,2,2,1,-1,7,4,4,3,2,2,1,6,54.0,1,6,56
1,3,1,1,0,1,1,0,2,2,-1,2,1,1,1,6,3,2,2,2,2,2,1,1,7,4,1,1,4,3,1,6,23.0,1,4,39
1,4,4,2,1,1,1,1,2,5,4,1,1,3,1,1,3,2,2,2,2,2,1,1,7,4,2,4,1,2,4,6,41.0,1,4,37
1,4,1,1,0,1,1,0,1,3,3,1,1,1,1,5,2,2,2,2,2,2,1,1,7,4,2,1,2,2,1,6,26.0,1,4,48
7,9,1,1,0,1,1,0,1,3,3,1,1,1,1,5,2,2,2,2,2,2,1,3,7,4,2,1,2,2,1,6,187.0,1,4,48
1,4,4,2,0,3,1,0,1,7,6,1,1,3,1,1,2,2,2,2,2,2,1,1,7,4,1,1,2,3,3,6,28.0,1,4,60
